count,mean,std,min,25%,50%,75%,max,delta,id,wac,awp,ndc_formatted,price,unit_price,description,product_size,manufacturer_name,brand,strength
1.0,50.67,,50.67,50.67,50.67,50.67,50.67,0.0,44113,67.22,116.11,75834-0312-01,50.67,0.51,Niva Thyroid 60 MG,100,NIVAGEN PHARMACEUTICALS,Armour Thyroid,60MG
7.0,69.69,0.0,69.69,69.69,69.69,69.69,69.69,0.0,44114,105.31,181.89,75834-0313-01,69.69,0.7000000000000001,Niva Thyroid 90 MG,100,NIVAGEN PHARMACEUTICALS,Armour Thyroid,90MG
4.0,124.5,0.0,124.5,124.5,124.5,124.5,124.5,0.0,44121,243.95,0.0,70700-0156-91,124.5,124.5,Etonogestrel  EE Vaginal Ring 120-15MCG,1 X 3,False,Nuvaring,120-15MCG/MCG
7.0,91.64999999999999,1.5349477418661813e-14,91.65,91.65,91.65,91.65,91.65,0.0,44129,233.28,291.6,68180-0434-01,91.65,18.33,Bromfenac Sodium Ophth Soln 0.075% (Base Equivalent),5 ML,LUPIN PHARMACEUTICALS,Xibrom,0.075%
7.0,4.560000000000001,9.593423386663633e-16,4.5600000000000005,4.5600000000000005,4.5600000000000005,4.5600000000000005,4.5600000000000005,0.0,44140,26.46,0.0,68180-0861-06,4.5600000000000005,0.15,Azithromycin Tab 250 MG,30,LUPIN PHARMACEUTICALS,Zithromax,250MG
7.0,33.5,0.0,33.5,33.5,33.5,33.5,33.5,0.0,44149,40.0,50.0,70756-0614-30,33.5,6.7,Phenylephrine HCl Ophth Soln 10%,5 ML,LIFESTAR PHARMA,Altafrin,10%
3.0,41.89,0.0,41.89,41.89,41.89,41.89,41.89,0.0,44156,86.45,605.0,65862-0019-05,41.89,0.08,Cephalexin Cap 500 MG,500,AUROBINDO PHARMA,Keflex,500MG
1.0,8.42,,8.42,8.42,8.42,8.42,8.42,0.0,44160,15.0,213.54,70010-0147-01,8.42,0.08,Potassium Chloride Cap ER 8 mEq,100,GRANULES PHARMACEUTICALS,Micro K,8MEQ
7.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,44173,7.81,66.9,60505-0142-00,12.0,0.12,Glipizide Tab 10 MG,100,APOTEX,Glucotrol,10MG
7.0,698.25,0.0,698.25,698.25,698.25,698.25,698.25,0.0,44230,1142.96,3360.0,69238-2512-09,698.25,3.04,Nitrofurantoin Susp 25 MG/5ML,230 ML,AMNEAL PHARMACEUTICALS,Furadantin,25MG/5ML
3.0,113.26,0.0,113.26,113.26,113.26,113.26,113.26,0.0,44241,237.82,309.68,00115-1250-08,113.26,3.78,Carvedilol Phosphate Cap ER 24HR 40 MG,30,AMNEAL PHARMACEUTICALS,Coreg,40MG
7.0,109.19000000000003,3.0698954837323625e-14,109.19,109.19,109.19,109.19,109.19,0.0,44243,237.82,309.68,00115-1249-08,109.19,3.64,Carvedilol Phosphate Cap ER 24HR 20 MG,30,AMNEAL PHARMACEUTICALS,Coreg,20MG
1.0,113.26,,113.26,113.26,113.26,113.26,113.26,0.0,44244,237.82,309.68,00115-1248-08,113.26,3.78,Carvedilol Phosphate Cap ER 24HR 10 MG,30,AMNEAL PHARMACEUTICALS,Coreg,10MG
3.0,8.25,0.0,8.25,8.25,8.25,8.25,8.25,0.0,44250,28.0,721.0,23155-0843-05,8.25,0.02,Metformin HCl Tab 1000 MG,500,AVET PHARMACEUTICALS,Glucophage,1000MG
7.0,102.32000000000001,1.5349477418661813e-14,102.32,102.32,102.32,102.32,102.32,0.0,44265,154.87,185.84,60219-1586-06,102.32,10.23,Fluorometholone Ophth Susp 0.1%,10 ML,AMNEAL PHARMACEUTICALS,FML Liquifilm,0.1%
1.0,30.15,,30.15,30.15,30.15,30.15,30.15,0.0,43185,39.55,47.46,70512-0843-25,30.15,30.15,Ketorolac Tromethamine Inj 30 MG/ML,1 ML X 25,SOLA PHARMACEUTICALS,Toradol,30MG/ML
7.0,8.39,0.0,8.39,8.39,8.39,8.39,8.39,0.0,43177,37.5,0.0,31722-0657-31,8.39,0.6,Dimethyl Fumarate Capsule Delayed Release 120 MG,14,CAMBER PHARMACEUTICALS,Tecfidera,120MG
7.0,3.3999999999999995,4.796711693331816e-16,3.4,3.4,3.4,3.4,3.4,0.0,43176,22.8,92.35,53489-0157-01,3.4,0.03,Allopurinol Tab 300 MG,100,SUN PHARMACEUTICALS,Zyloprim,300MG
7.0,2.35,0.0,2.35,2.35,2.35,2.35,2.35,0.0,36404,22.79,289.36,68462-0195-90,2.35,0.03,Pravastatin Sodium Tab 10 MG,90,GLENMARK PHARMACEUTICALS,Pravachol,10MG
7.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,36454,6.46,7.6,45802-0897-34,6.0,0.03,Ibuprofen Childrens 100 MG/5ML,237 ML,PADAGIS,Children's Motrin,100MG/5ML
7.0,3.4499999999999997,4.796711693331816e-16,3.45,3.45,3.45,3.45,3.45,0.0,36458,3.74,4.68,45802-0133-26,3.45,0.03,Childrens Ibuprofen 100 MG/5ML,118 ML,PADAGIS,Children's Motrin,100MG/5ML
7.0,199.65000000000003,3.0698954837323625e-14,199.65,199.65,199.65,199.65,199.65,0.0,36462,590.3,708.36,45802-0532-32,199.65,3.99,Ketoconazole Foam 2%,50 GM,PADAGIS,Extina,2%
7.0,13.789999999999996,3.837369354665453e-15,13.79,13.79,13.79,13.79,13.79,0.0,36464,116.97,212.46,45802-0758-30,13.79,1.15,Promethazine HCl Suppos 12.5 MG,12,PADAGIS,Phenergan,12.5MG
7.0,3.8000000000000003,4.796711693331816e-16,3.8,3.8,3.8,3.8,3.8,0.0,36468,7.51,9.02,45802-0897-26,3.8,0.03,Ibuprofen Childrens 100 MG/5ML,118 ML,PADAGIS,Children's Motrin,100MG/5ML
7.0,78.95,0.0,78.95,78.95,78.95,78.95,78.95,0.0,36558,512.61,640.76,45802-0637-33,78.95,0.79,Clobetasol Propionate Emulsion Foam 0.05%,100 GM,PADAGIS,Olux E,0.05%
7.0,39.449999999999996,7.674738709330906e-15,39.45,39.45,39.45,39.45,39.45,0.0,36562,155.0,1033.56,70756-0702-30,39.45,1.32,Alosetron HCl Tab 0.5 MG (Base Equiv),30,LIFESTAR PHARMA,Lotronex,0.5MG
1.0,23.95,,23.95,23.95,23.95,23.95,23.95,0.0,36639,35.1,43.88,61314-0016-01,23.95,1.6,Proparacaine HCl Ophth Soln 0.5%,15 ML,SANDOZ,Ophtetic,0.5%
7.0,33.199999999999996,7.674738709330906e-15,33.2,33.2,33.2,33.2,33.2,0.0,36671,65.0,78.0,00143-9682-25,33.2,33.2,Glycopyrrolate Inj 0.2 MG/ML,1 ML X 25,HIKMA PHARMACEUTICALS USA,Robinul,0.2MG/ML
4.0,32.82,0.0,32.82,32.82,32.82,32.82,32.82,0.0,36672,35.72,42.86,00641-0367-25,32.82,32.82,Dexamethasone Sodium Phosphate Inj 10 MG/ML,1 ML X 25,HIKMA PHARMACEUTICALS USA,Decadron,10MG/ML
3.0,9.5,0.0,9.5,9.5,9.5,9.5,9.5,0.0,36771,12.0,0.0,50228-0106-05,9.5,0.02,Metformin HCl Tab 850 MG,500,SCIEGEN PHARMACEUTICALS,Glucophage,850MG
7.0,17.55,0.0,17.55,17.55,17.55,17.55,17.55,0.0,36893,15.0,21.0,76204-0011-55,17.55,5.8500000000000005,Albuterol Sulfate Soln Nebu 1.25 MG/3ML (Base Equiv),3 ML X 25,RITEDOSE PHARMACEUTICALS,Accuneb,1.25MG/3ML
7.0,12.629999999999999,1.9186846773327266e-15,12.63,12.63,12.63,12.63,12.63,0.0,37049,24.44,29.33,00574-0129-01,12.63,0.13,Clindamycin Palmitate HCl For Soln 75 MG/5ML (Base Equiv),100 ML,PADAGIS,Cleocin,75MG/5ML
1.0,12.99,,12.99,12.99,12.99,12.99,12.99,0.0,37145,50.0,674.4,59651-0020-90,12.99,0.14,Niacin Tab ER 1000 MG (Antihyperlipidemic),90,AUROBINDO PHARMA,Niaspan,1000MG
7.0,32.949999999999996,7.674738709330906e-15,32.95,32.95,32.95,32.95,32.95,0.0,37189,279.3,335.16,45802-0210-02,32.95,2.75,Nitroglycerin TL Soln 0.4 MG/SPRAY (400 MCG/SPRAY),12 GM,PADAGIS,Nitrostat,0.4MG/SPRAY
7.0,14.97,0.0,14.97,14.97,14.97,14.97,14.97,0.0,37190,70.0,0.0,45802-0098-51,14.97,0.25,Mesalamine Enema 4 GM,60 ML X 7,PADAGIS,Rowasa,4GM
7.0,9.89,0.0,9.89,9.89,9.89,9.89,9.89,0.0,37199,15.36,19.21,45802-0888-30,9.89,0.35,Omeprazole Delayed Release Tab 20 MG,28,PERRIGO,Prilosec,20MG
7.0,29.63,0.0,29.63,29.63,29.63,29.63,29.63,0.0,37203,333.0,650.6,58657-0468-02,29.63,0.52,Sulfacetamide Sodium w/ Sulfur Cream 10-5%,57 GM,METHOD PHARMACEUTICALS,Virti-Sulf External Cream,10-5%
4.0,52.21,0.0,52.21,52.21,52.21,52.21,52.21,0.0,37261,147.6,500.57,24979-0201-03,52.21,0.05,Dicyclomine HCl Cap 10 MG,1000,UPSHER-SMITH,Bentyl,10MG
7.0,11.230000000000002,1.9186846773327266e-15,11.23,11.23,11.23,11.23,11.23,0.0,37288,77.85,219.96,69076-0476-01,11.23,0.11,Glycopyrrolate Tab 2 MG,100,QUINN PHARMACEUTICALS,Robinul,2MG
7.0,37.78000000000001,7.674738709330906e-15,37.78,37.78,37.78,37.78,37.78,0.0,37306,43.08,51.7,60258-0193-09,37.78,0.42,Prenatabs Rx 29-1 MG,90,CYPRESS PHARMACEUTICAL,Prenatabs Rx,29-1MG
7.0,4.95,0.0,4.95,4.95,4.95,4.95,4.95,0.0,37376,10.2,648.2,33342-0004-09,4.95,0.08,Nevirapine Tab 200 MG,60,MACLEODS PHARMACEUTICALS,Viramune,200MG
1.0,11.6,,11.6,11.6,11.6,11.6,11.6,0.0,37512,18.0,0.0,72205-0200-30,11.6,0.39,Roflumilast Tab 500 MCG,30,NOVADOZ PHARMACEUTICALS,Daliresp,500MCG
7.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,37678,11.75,14.1,24208-0290-05,4.0,0.8,Tobramycin Ophth Soln 0.3%,5 ML,BAUSCH HEALTH,Tobrex,0.3%
4.0,59.23,0.0,59.23,59.23,59.23,59.23,59.23,0.0,37680,78.12,0.0,33342-0050-44,59.23,0.06,Losartan Potassium  Hydrochlorothiazide Tab 50-12.5 MG,1000,MACLEODS PHARMACEUTICALS,Hyzaar,50-12.5MG
1.0,82.4,,82.4,82.4,82.4,82.4,82.4,0.0,37683,133.82,0.0,33342-0051-44,82.4,0.08,Losartan Potassium  Hydrochlorothiazide Tab 100-12.5 MG,1000,MACLEODS PHARMACEUTICALS,Hyzaar,100-12.5MG
1.0,79.5,,79.5,79.5,79.5,79.5,79.5,0.0,37686,133.82,0.0,33342-0052-44,79.5,0.08,Losartan Potassium  Hydrochlorothiazide Tab 100-25 MG,1000,MACLEODS PHARMACEUTICALS,Hyzaar,100-25MG
7.0,7.8999999999999995,9.593423386663633e-16,7.9,7.9,7.9,7.9,7.9,0.0,37771,18.99,379.26,69367-0263-30,7.9,0.26,Valacyclovir HCl Tab 1 GM,30,WESTMINSTER PHARMACEUTICALS,Valtrex,1GM
7.0,4.95,0.0,4.95,4.95,4.95,4.95,4.95,0.0,37835,0.0,17.98,56362-0005-89,4.95,4.95,iHealth COVID-19 Rapid Test 2 Pack,1 X 2,IHEALTH,,
7.0,19.349999999999998,3.837369354665453e-15,19.35,19.35,19.35,19.35,19.35,0.0,36419,217.65,3684.5,68462-0879-05,19.35,0.04,Bisoprolol  Hydrochlorothiazide Tab 5-6.25 MG,500,GLENMARK PHARMACEUTICALS,Ziac,5-6.25MG
7.0,3.990000000000001,9.593423386663633e-16,3.99,3.99,3.99,3.99,3.99,0.0,36393,43.53,736.9,68462-0879-01,3.99,0.04,Bisoprolol  Hydrochlorothiazide Tab 5-6.25 MG,100,GLENMARK PHARMACEUTICALS,Ziac,5-6.25MG
4.0,3.16,0.0,3.16,3.16,3.16,3.16,3.16,0.0,43170,37.5,93.9,62756-0461-88,3.16,0.03,Carbidopa  Levodopa Tab ER 25-100 MG,100,SUN PHARMACEUTICALS,Sinemet CR,25-100MG
7.0,325.25,0.0,325.25,325.25,325.25,325.25,325.25,0.0,36373,884.76,1105.95,31722-0556-12,325.25,2.71,Lopinavir-Ritonavir Tab 200-50 MG,120,CAMBER PHARMACEUTICALS,Kaletra,200-50MG
3.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,0.0,35399,9.0,0.0,16729-0035-10,1.5,0.05,Anastrozole Tab 1 MG,30,ACCORD HEALTHCARE,Arimidex,1MG
7.0,2.1999999999999997,4.796711693331816e-16,2.2,2.2,2.2,2.2,2.2,0.0,35423,10.0,12.0,24689-0139-01,2.2,0.02,Meclizine HCl Tab 25 MG,100,APNAR PHARMA,Antivert,25MG
4.0,4.55,0.0,4.55,4.55,4.55,4.55,4.55,0.0,35432,33.5,0.0,16729-0041-01,4.55,0.05,Tacrolimus Cap 0.5 MG,100,ACCORD HEALTHCARE,Prograf,0.5MG
7.0,8.24,0.0,8.24,8.24,8.24,8.24,8.24,0.0,35434,58.35,0.0,16729-0042-01,8.24,0.08,Tacrolimus Cap 1 MG,100,ACCORD HEALTHCARE,Prograf,1MG
7.0,1.99,0.0,1.99,1.99,1.99,1.99,1.99,0.0,35437,36.23,315.85,16571-0774-50,1.99,0.0,Glimepiride Tab 2 MG,500,RISING PHARMACEUTICALS,Amaryl,2MG
4.0,23.07,0.0,23.07,23.07,23.07,23.07,23.07,0.0,35440,90.0,108.0,00713-0850-04,23.07,0.2,Griseofulvin Microsize Susp 125 MG/5ML,118 ML,COSETTE PHARMACEUTICALS,Grifulvin V,125MG/5ML
4.0,31.15,0.0,31.15,31.15,31.15,31.15,31.15,0.0,35457,291.65,0.0,16729-0043-01,31.15,0.31,Tacrolimus Cap 5 MG,100,ACCORD HEALTHCARE,Prograf,5MG
7.0,7.240000000000001,9.593423386663633e-16,7.24,7.24,7.24,7.24,7.24,0.0,35475,52.82,262.62,55111-0144-30,7.24,0.24,Fluconazole Tab 100 MG,30,"DR.REDDY'S LABORATORIES, INC.",Diflucan,100MG
7.0,29.62,0.0,29.62,29.62,29.62,29.62,29.62,0.0,35583,63.89,0.0,72205-0025-99,29.62,0.03,Atorvastatin Calcium Tab 80 MG (Base Equivalent),1000,NOVADOZ PHARMACEUTICALS,Lipitor,80MG
1.0,58.86,,58.86,58.86,58.86,58.86,58.86,0.0,35586,481.21,566.13,64980-0124-03,58.86,1.96,Diflorasone Diacetate Oint 0.05%,30 GM,RISING PHARMACEUTICALS,Psorcon,0.05%
1.0,6.5200000000000005,,6.5200000000000005,6.5200000000000005,6.5200000000000005,6.5200000000000005,6.5200000000000005,0.0,35758,35.0,421.36,29300-0155-01,6.5200000000000005,0.07,Alfuzosin HCl Tab ER 24HR 10 MG,100,UNICHEM PHARMACEUTICALS,Uroxatral,10MG
3.0,26.25,0.0,26.25,26.25,26.25,26.25,26.25,0.0,35760,122.5,504.25,59651-0338-01,26.25,0.26,Minocycline HCl Tab 75 MG,100,AUROBINDO PHARMA,Minocin,75MG
1.0,15.04,,15.04,15.04,15.04,15.04,15.04,0.0,35762,36.0,785.47,65862-0780-90,15.04,0.17,Olmesartan Medoxomil-Hydrochlorothiazide Tab 40-12.5 MG,90,AUROBINDO PHARMA,Benicar HCT,40-12.5MG
2.0,20.49,0.0,20.49,20.49,20.49,20.49,20.49,0.0,35769,180.0,1055.6,70756-0203-12,20.49,0.02,Amitriptyline HCl Tab 50 MG,1000,LIFESTAR PHARMA,Elavil,50MG
3.0,15.72,0.0,15.72,15.72,15.72,15.72,15.72,0.0,35842,109.56,131.47,00574-2201-20,15.72,0.79,Tretinoin Cream 0.1%,20 GM,PADAGIS,Retin-A,0.1%
7.0,10.790000000000001,1.9186846773327266e-15,10.79,10.79,10.79,10.79,10.79,0.0,36083,9.48,11.85,00574-0069-30,10.79,0.28,Glutose 15 40 %,37.5 GM X 3,PADAGIS,Glutol,40%
3.0,26.13,0.0,26.13,26.13,26.13,26.13,26.13,0.0,36090,56.33,234.7,00121-0670-16,26.13,0.06,Ethosuximide Soln 250 MG/5ML,473 ML,PHARMACEUTICAL ASSOCIATES,Zarontin,250MG/5ML
7.0,125.87,0.0,125.87,125.87,125.87,125.87,125.87,0.0,36102,262.13,314.56,24979-0002-06,125.87,4.2,Dexlansoprazole Cap Delayed Release 60 MG,30,UPSHER-SMITH,Dexilant,60MG
7.0,124.5,0.0,124.5,124.5,124.5,124.5,124.5,0.0,36104,262.13,314.56,24979-0001-06,124.5,4.15,Dexlansoprazole Cap Delayed Release 30 MG,30,UPSHER-SMITH,Dexilant,30MG
7.0,3.7800000000000002,4.796711693331816e-16,3.78,3.78,3.78,3.78,3.78,0.0,36115,0.0,0.0,846036008685,3.78,0.04,One Daily Mens Multi-Vitamin Tablet,100,False,One-A-Day Men`s Health,
7.0,3.5,0.0,3.5,3.5,3.5,3.5,3.5,0.0,36116,0.0,0.0,846036008517,3.5,0.04,B-12 PR Tab 1000 MG,90,False,Vitamin B-12,1000MG
7.0,3.0500000000000003,0.0,3.0500000000000003,3.0500000000000003,3.0500000000000003,3.0500000000000003,3.0500000000000003,0.0,36146,33.53,194.86,16571-0773-50,3.0500000000000003,0.01,Glimepiride Tab 1 MG,500,RISING PHARMACEUTICALS,Amaryl,1MG
7.0,22.349999999999998,3.837369354665453e-15,22.35,22.35,22.35,22.35,22.35,0.0,36258,65.0,156.3,24979-0199-01,22.35,0.22,Guanfacine HCl Tab 2 MG,100,UPSHER-SMITH,Tenex,2MG
7.0,7.450000000000001,9.593423386663633e-16,7.45,7.45,7.45,7.45,7.45,0.0,36330,7.5,0.0,00487-9801-30,7.45,3.73,Ipratropium Bromide Inhal Soln 0.02%,2.5 ML X 30,NEPHRON PHARMACEUTICALS CORP.,Atrovent,0.02%
7.0,28.740000000000002,3.837369354665453e-15,28.74,28.74,28.74,28.74,28.74,0.0,36344,100.25,375.08,16571-0689-01,28.74,0.29,Carbidopa-Levodopa-Entacapone Tabs 12.5-50-200 MG,100,RISING PHARMACEUTICALS,Stalevo,12.5-50-200MG
1.0,132.45,,132.45,132.45,132.45,132.45,132.45,0.0,36359,195.0,234.0,45802-0499-65,132.45,4.42,Alogliptin-Pioglitazone Tab 25-45 MG,30,PADAGIS,Oseni,25-45MG
3.0,132.45,0.0,132.45,132.45,132.45,132.45,132.45,0.0,36361,195.0,234.0,45802-0351-65,132.45,4.42,Alogliptin-Pioglitazone Tab 25-15 MG,30,PADAGIS,Oseni,25-15MG
3.0,4.8,0.0,4.8,4.8,4.8,4.8,4.8,0.0,36371,0.0,0.0,69396-0103-02,4.8,0.08,Capsaicin Cream 0.1 %,57 GM,False,Capsagel,0.1%
1.0,72.0,,72.0,72.0,72.0,72.0,72.0,0.0,36372,500.98,601.17,45802-0889-96,72.0,1.2,Calcipotriene-Betamethasone Dipropionate Susp 0.005-0.064%,60 GM,PADAGIS,Taclonex,0.005-0.064%
7.0,3.25,0.0,3.25,3.25,3.25,3.25,3.25,0.0,37890,27.08,87.88,68462-0297-35,3.25,0.11,Ciclopirox Olamine Cream 0.77% (Base Equiv),30 GM,GLENMARK PHARMACEUTICALS,Loprox,0.77%
2.0,2.25,0.0,2.25,2.25,2.25,2.25,2.25,0.0,37891,15.37,49.18,68462-0297-17,2.25,0.15,Ciclopirox Olamine Cream 0.77% (Base Equiv),15 GM,GLENMARK PHARMACEUTICALS,Loprox,0.77%
3.0,3.24,0.0,3.24,3.24,3.24,3.24,3.24,0.0,37900,4.66,5.59,80681-0003-00,3.24,0.02,Therems,130,RUGBY LABORATORIES,THERAGRAN,
7.0,2.64,0.0,2.64,2.64,2.64,2.64,2.64,0.0,37905,3.56,4.27,00904-6977-12,2.64,0.22,Hemorrhoidal 88.7-0.25 %,12,MAJOR PHARMACEUTICALS,HEMORRHOIDAL SUPPOSITORIES,88.7-0.25%
7.0,6.25,0.0,6.25,6.25,6.25,6.25,6.25,0.0,39323,140.63,1682.51,59746-0333-10,6.25,0.01,Losartan Potassium Tab 25 MG,1000,JUBILANT CADISTA,Cozaar,25MG
7.0,7.549999999999999,9.593423386663633e-16,7.55,7.55,7.55,7.55,7.55,0.0,39364,9.0,10.8,00487-9301-33,7.55,2.52,Sodium Chloride Soln Nebu 0.9%,3 ML X 30,NEPHRON PHARMACEUTICALS CORP.,Nebusal,0.9%
7.0,20.849999999999998,3.837369354665453e-15,20.85,20.85,20.85,20.85,20.85,0.0,39365,25.0,30.0,00487-9301-03,20.85,6.95,Sodium Chloride Soln Nebu 0.9%,3 ML X 100,NEPHRON PHARMACEUTICALS CORP.,Nebusal,0.9%
7.0,4.71,0.0,4.71,4.71,4.71,4.71,4.71,0.0,39383,6.0,0.0,50228-0481-01,4.71,0.05,Diltiazem HCl Tab 30 MG,100,SCIEGEN PHARMACEUTICALS,Cardizem,30MG
7.0,831.3199999999999,1.227958193492945e-13,831.32,831.32,831.32,831.32,831.32,0.0,39584,2813.43,0.0,70710-1014-01,831.32,8.31,Phytonadione Tab 5 MG,100,ZYDUS PHARMACEUTICALS (USA),Mephyton,5MG
7.0,269.34999999999997,6.139790967464725e-14,269.35,269.35,269.35,269.35,269.35,0.0,39585,844.03,0.0,70710-1014-03,269.35,8.98,Phytonadione Tab 5 MG,30,ZYDUS PHARMACEUTICALS (USA),Mephyton,5MG
7.0,7.549999999999999,9.593423386663633e-16,7.55,7.55,7.55,7.55,7.55,0.0,39595,46.7,293.27,70512-0860-08,7.55,0.94,Cabergoline Tab 0.5 MG,8,SOLA PHARMACEUTICALS,Dostinex,0.5MG
7.0,81.22000000000001,1.5349477418661813e-14,81.22,81.22,81.22,81.22,81.22,0.0,39646,600.0,1000.33,71921-0210-12,81.22,0.92,Valganciclovir HCl For Soln 50 MG/ML (Base Equiv),88 ML,FLORIDA PHARMACEUTICAL PRODUCT,Valcyte,50MG/ML
7.0,37.53000000000001,7.674738709330906e-15,37.53,37.53,37.53,37.53,37.53,0.0,39963,74.57,0.0,55111-0613-30,37.53,1.25,Pramipexole Dihydrochloride Tab ER 24HR 1.5 MG,30,"DR.REDDY'S LABORATORIES, INC.",Mirapex ER,1.5MG
7.0,2.35,0.0,2.35,2.35,2.35,2.35,2.35,0.0,40490,6.95,44.99,58657-0649-01,2.35,0.02,Clonidine HCl Tab 0.3 MG,100,METHOD PHARMACEUTICALS,Catapres,0.3MG
7.0,2.06,0.0,2.06,2.06,2.06,2.06,2.06,0.0,40897,11.0,110.77,33342-0049-07,2.06,0.07,Irbesartan Tab 300 MG,30,MACLEODS PHARMACEUTICALS,Avapro,300MG
7.0,10.900000000000002,1.9186846773327266e-15,10.9,10.9,10.9,10.9,10.9,0.0,41044,11.0,13.2,72888-0125-26,10.9,0.11,Lidocaine HCl Viscous Soln 2%,100 ML,ADVAGEN PHARMA,Xylocaine,2%
7.0,0.9000000000000001,1.199177923332954e-16,0.9,0.9,0.9,0.9,0.9,0.0,41097,8.19,10.11,45802-0063-36,0.9,0.01,Triamcinolone Acetonide Cream 0.025%,80 GM,PADAGIS,Aristacort/Kenalog,0.025%
7.0,4.990000000000001,9.593423386663633e-16,4.99,4.99,4.99,4.99,4.99,0.0,41466,36.13,176.8,67877-0775-89,4.99,0.1,Famotidine For Susp 40 MG/5ML,50 ML,ASCEND LABORATORIES,Pepcid Oral Susp,40MG/5ML
3.0,72.5,0.0,72.5,72.5,72.5,72.5,72.5,0.0,41471,237.5,551.38,50742-0505-24,72.5,3.02,Scopolamine TD Patch 72HR 1 MG/3DAYS,24,INGENUS PHARMACEUTICALS,Transderm-Scop,1MG/3DAYS
7.0,19.5,0.0,19.5,19.5,19.5,19.5,19.5,0.0,41478,41.6,190.5,42571-0234-05,19.5,0.04,Amoxicillin (Trihydrate) Cap 500 MG,500,MICRO LABORATORIES,Amoxil,500MG
3.0,13.65,0.0,13.65,13.65,13.65,13.65,13.65,0.0,41518,289.85,6402.34,47335-0903-18,13.65,0.01,Quetiapine Fumarate Tab 50 MG,1000,SUN PHARMACEUTICALS,Seroquel,50MG
7.0,35.25,0.0,35.25,35.25,35.25,35.25,35.25,0.0,41549,83.9,100.68,24208-0631-10,35.25,3.52,Neomycin-Polymyxin-HC Otic Soln 1%,10 ML,BAUSCH HEALTH,Cortisporin,1%
7.0,21.449999999999996,3.837369354665453e-15,21.45,21.45,21.45,21.45,21.45,0.0,41553,35.09,42.11,24208-0730-06,21.45,1.43,Proparacaine HCl Ophth Soln 0.5%,15 ML,BAUSCH HEALTH,Ophtetic,0.5%
7.0,17.25,0.0,17.25,17.25,17.25,17.25,17.25,0.0,41919,22.0,65.37,68308-0152-60,17.25,0.29,Nystatin Topical Powder 100000 Unit/GM,60 GM,MAYNE PHARMA,Nystop,100000UNIT/GM
7.0,38.62,0.0,38.62,38.62,38.62,38.62,38.62,0.0,42275,236.7,1900.8,82685-0202-10,38.62,0.04,Digoxin Tab 250 MCG (0.25 MG),1000,OLIVA THERAPEUTICS,Lanoxin,250MCG
7.0,10.849999999999998,1.9186846773327266e-15,10.85,10.85,10.85,10.85,10.85,0.0,42334,17.99,21.59,00536-1379-04,10.85,5.42,Docosanol Cream 10%,2 GM,RUGBY LABORATORIES,Abreva,10%
7.0,253.41000000000003,3.0698954837323625e-14,253.41,253.41,253.41,253.41,253.41,0.0,42350,259.84,324.2,72888-0172-46,253.41,0.51,Lithium Oral Solution 8 mEq/5ML,500 ML X 15,ADVAGEN PHARMA,Lithobid,8MEQ/5ML
1.0,5.3500000000000005,,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,0.0,42733,80.0,207.86,59746-0790-01,5.3500000000000005,0.05,Carbamazepine Tab ER 12HR 200 MG,100,JUBILANT CADISTA,Carbatrol,200MG
7.0,20.5,0.0,20.5,20.5,20.5,20.5,20.5,0.0,42988,27.69,33.23,43598-0486-72,20.5,0.85,Nicotine Polacrilex Lozenge 2 MG,24 X 3,"DR.REDDY'S LABORATORIES, INC.",Nicorette,2MG
7.0,20.25,0.0,20.25,20.25,20.25,20.25,20.25,0.0,42991,27.69,33.23,43598-0487-72,20.25,0.84,Nicotine Polacrilex Lozenge 4 MG,24 X 3,"DR.REDDY'S LABORATORIES, INC.",Nicorette,4MG
7.0,6.130000000000001,9.593423386663633e-16,6.13,6.13,6.13,6.13,6.13,0.0,43049,30.43,238.95,23155-0800-01,6.13,0.06,Perphenazine Tab 4 MG,100,AVET PHARMACEUTICALS,Trilafon,4MG
4.0,58.95,0.0,58.95,58.95,58.95,58.95,58.95,0.0,43160,399.0,1785.0,70700-0168-23,58.95,2.95,Glycopyrrolate Inj 4 MG/20ML (0.2 MG/ML),20 ML X 10,XIROMED,Robinul,4MG/20ML
7.0,32.24,0.0,32.24,32.24,32.24,32.24,32.24,0.0,43165,75.0,90.0,23155-0839-30,32.24,1.07,Cyclosporine Modified Cap 100 MG,30,AVET PHARMACEUTICALS,Gengraf,100MG
7.0,1.9499999999999997,2.398355846665908e-16,1.95,1.95,1.95,1.95,1.95,0.0,39308,20.9,54.8,62756-0258-02,1.95,0.02,Zonisamide Cap 25 MG,100,SUN PHARMACEUTICALS,Zonegran,25MG
7.0,3.3999999999999995,4.796711693331816e-16,3.4,3.4,3.4,3.4,3.4,0.0,39307,19.0,119.7,62756-0143-01,3.4,0.03,Metformin HCl Tab ER 24HR 750 MG,100,SUN PHARMACEUTICALS,Glucophage,750MG
